keywords_count,lines,file
2,106,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Sort/SortDisk.cs
2,103,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/RetroAchievements/RetroAchievements.cs
2,103,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/checksums/SHA1Checksum.cs
2,102,maps/DotNet/Maps/BizHawk/ExternalCoreProjects/Virtu/Speaker.cs
2,102,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/Api/ApiManager.cs
2,102,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/AVOut/ImageSequenceWriter.cs
2,101,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/SaveController.cs
2,101,maps/DotNet/Maps/StandaloneUnity/Unity/SharedStatic.cs
2,100,maps/DotNet/Maps/rd/rd-net/Test.Cross/Base/CrossTest_Cs_Base.cs
2,100,maps/DotNet/Maps/StandaloneUnity/Unity/UnsafeUtility3.cs
2,99,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/movie/Subtitle.cs
2,99,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/vpads_schemata/VECSchema.cs
2,99,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Issues/Issue2127_Tests.cs
2,98,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/HashSet/HashSet.cs
2,98,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/Graph/ShortestPath/Dijikstras_Tests.cs
2,98,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/GCE/Vectrex/VectrexHawk.ISettable.cs
2,97,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/GBHawk/GBHawk.IStatable.cs
2,97,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Disk/Streams/TempStream.cs
2,96,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/Graph/ShortestPath/BellmanFord_Tests.cs
2,96,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/TI83/TI83PaletteConfig.cs
2,95,maps/DotNet/Maps/rd/rd-net/Test.RdFramework/Components/TestWire.cs
2,94,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Coleco/ColecoVision.ISettable.cs
2,94,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/NROM.cs
2,92,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.DiscSystem/DiscSession.cs
2,92,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Disk/DiskReader.cs
2,91,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/Api/ApiInjector.cs
2,91,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/UnsafeNotBurstCompatible.cs
2,90,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Base Implementations/CallbackBasedTraceBuffer.cs
2,90,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Intellivision/Intellivision.ISettable.cs
2,90,maps/DotNet/Maps/LiteDB/LiteDB/Client/Storage/LiteFileInfo.cs
2,88,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/ControllerConfig/AnalogBindControl.cs
2,88,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/NES.ICodeDataLogger.cs
2,88,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Disk/StreamFactory/StreamFactory.cs
2,88,maps/DotNet/Maps/StandaloneUnity/Unity/Core/CommandStateObserver/Observers/Observation.cs
2,86,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/3DS/Encore.IStatable.cs
2,86,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/GBA/MGBAHawk.IDebuggable.cs
2,86,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper046.cs
2,86,maps/DotNet/Maps/LiteDB/LiteDB.Benchmarks/Benchmarks/Insertion/InsertionBasicBenchmark.cs
2,85,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/GCE/Vectrex/VectrexHawk.ICodeDataLog.cs
2,84,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/debug/N64RomByteswapToolForm.cs
2,84,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/GameShark.cs
2,84,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/GCE/Vectrex/VectrexHawk.IStatable.cs
2,84,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/Gameboy/GambatteLink.ISettable.cs
2,83,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/AmstradCPC/AmstradCPCNonSyncSettings.cs
2,83,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Sound/SoundMixer.cs
2,82,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/ZXSpectrum.Util.cs
2,81,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/SNES/SNESControllerConfig.cs
2,81,maps/DotNet/Maps/rd/rd-net/RdFramework.Reflection/SwitchingScheduler.cs
2,80,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Base Implementations/Axes/AxisDict.cs
2,80,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/Cartridge/Mapper002B.cs
2,80,maps/DotNet/Maps/C-Sharp-Algorithms/UnitTest/AlgorithmsTests/BinarySearcherTest.cs
2,80,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/UnitTest/AlgorithmsTests/BinarySearcherTest.cs
2,79,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/savestates/ZipStateSaver.cs
2,79,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/JALECO_JF_05_06_07.cs
2,77,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/IREM_TAM_S1.cs
2,76,maps/DotNet/Maps/BizHawk/ExternalProjects/FlatBuffers.GenOutput/NymaTypes/NInputExtra.cs
2,76,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/MSX/MSX.IMemoryDomains.cs
2,76,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/BANDAI_74_161_161_32.cs
2,76,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/NSFFormat.cs
2,75,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/User/UserPort.cs
2,73,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/movie/bk2/Bk2LogEntryGenerator.cs
2,73,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/A7800Hawk/A7800Hawk.ISettable.cs
2,72,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/Distributed/AsyncQueue.cs
2,72,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/GB/GBLPrefs.cs
2,72,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Fairchild/ChannelF/ChannelF.cs
2,72,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/SameBoy/SameBoy.IStatable.cs
2,72,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/UnsafeScratchAllocator.cs
2,71,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/CustomControls/MiscControls.cs
2,71,maps/DotNet/Maps/rd/rd-net/Lifetimes/Collections/CollectionEx.cs
2,71,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Properties/PropertyBags/KeyValuePairPropertyBag.cs
2,70,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/PC Engine/PCEngine.IEmulator.cs
2,70,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/UnweightedEdge.cs
2,70,maps/DotNet/Maps/rd/rd-net/Test.RdFramework/UnsafeWriterTest.cs
2,70,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/UnweightedEdge.cs
2,69,maps/DotNet/Maps/rd/rd-net/Test.Lifetimes/Collections/Viewable/SignalTest.cs
2,68,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Chip6526.cs
2,68,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper178.cs
2,68,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Internals/Disk_Tests.cs
2,67,maps/DotNet/Maps/BizHawk/ExternalProjects/PcxFileTypePlugin.HawkQuantizer/PaletteTable.cs
2,67,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper107.cs
2,67,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Geometry/Ray.cs
2,66,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/Cartridge/Mapper000B.cs
2,66,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Farid-UNROM-8-in-1.cs
2,66,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/MMC3_family/NES-QJ.cs
2,66,maps/DotNet/Maps/LiteDB/LiteDB/Client/Database/LiteCollection.cs
2,64,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/FPCtrl.cs
2,64,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper164.cs
2,64,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/vpads_schemata/JaguarSchema.cs
2,63,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NDS/NDSDisassembler.cs
2,63,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/WeightedEdge.cs
2,63,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Geometry/Ray2D.cs
2,63,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/WeightedEdge.cs
2,62,maps/DotNet/Maps/BizHawk/src/BizHawk.Bizware.Graphics/PipelineCompileArgs.cs
2,62,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/NES/DataTableDictionaryBind.cs
2,62,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper101.cs
2,62,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/QuickNES/QuickNES.ISoundProvider.cs
2,62,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Lists/SkipListNode.cs
2,62,maps/DotNet/Maps/C-Sharp-Algorithms/UnitTest/AlgorithmsTests/InsertionSortTest.cs
2,62,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Lists/SkipListNode.cs
2,62,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/UnitTest/AlgorithmsTests/InsertionSortTest.cs
2,61,maps/DotNet/Maps/BizHawk/ExternalProjects/NLua/src/LuaUserData.cs
2,61,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/Gameboy/Gambatte.ICodeDataLog.cs
2,61,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/Gameboy/Gambatte.ITraceable.cs
2,61,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/TENGEN_800008.cs
2,60,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper213.cs
2,60,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/MMC3_family/Mapper044.cs
2,60,maps/DotNet/Maps/rd/rd-net/Test.Lifetimes/Linearization.cs
2,59,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/controllers/ClickyVirtualPadController.cs
2,59,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Sega/gpgx64/GPGX.ICodeDataLogger.cs
2,59,maps/DotNet/Maps/LiteDB/LiteDB/Client/Mapper/Linq/TypeResolver/StringResolver.cs
2,59,maps/DotNet/Maps/LiteDB/LiteDB/Client/SqlParser/Commands/Insert.cs
2,58,maps/DotNet/Maps/rd/rd-net/Test.Lifetimes/Utils/LocalStopwatchTest.cs
2,57,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Coleco/ColecoVision.ISoundProvider.cs
2,57,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/3DS/Encore.IVideoProvider.cs
2,57,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/N64/N64.IStatable.cs
2,57,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper188.cs
2,56,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/C64.IMemoryDomains.cs
2,56,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Utils/TempFile.cs
2,56,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Properties/PropertyVisitors/Internal/ReadOnlyAdapterCollection.cs
2,55,maps/DotNet/Maps/BizHawk/ExternalProjects/BizHawk.Analyzer/TryGetValueImplicitDiscardAnalyzer.cs
2,55,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/FS304.cs
2,55,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper203.cs
2,55,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper231.cs
2,55,maps/DotNet/Maps/LiteDB/LiteDB/Client/Shared/SharedDataReader.cs
2,54,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/cheats/GenesisActionReplayDecoder.cs
2,54,maps/DotNet/Maps/LiteDB/LiteDB/Engine/SystemCollections/SysFile.cs
2,54,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Properties/Properties/AttributesScope.cs
2,53,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/Geometry/RectangleIntersection.cs
2,53,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Calculators/TI83/TI83.IStatable.cs
2,53,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/N64/N64.ITraceable.cs
2,53,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper108.cs
2,53,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper214.cs
2,53,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/SNES/LibsnesApi_BRK.cs
2,53,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/SNES/LibsnesCore.ICodeDataLogger.cs
2,53,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Sega/gpgx64/GPGX.ITraceable.cs
2,52,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/BasicBot/BotControlsRow.cs
2,52,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/IImportResolver.cs
2,52,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/AmstradCPC/AmstradCPC.Util.cs
2,52,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/3DS/Encore.ISoundProvider.cs
2,52,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/MMC3_family/Mapper037.cs
2,52,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/UNIF/UNIF_UNL-KS7013B.cs
2,51,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/lua/CommonLibs/GameInfoLuaLibrary.cs
2,51,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Calculators/Emu83/Emu83.IEmulator.cs
2,51,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Mappers/Multicart4K.cs
2,51,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Tia/Tia.IVideoProvider.cs
2,51,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/NovelDiamond.cs
2,51,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/UNIF/UNIF_BMC-190in1.cs
2,51,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Sega/gpgx64/GPGX.ISoundProvider.cs
2,51,maps/DotNet/Maps/LiteDB/LiteDB/Client/Database/Collections/Delete.cs
2,51,maps/DotNet/Maps/LiteDB/LiteDB/Client/SqlParser/Commands/Pragma.cs
2,50,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Database/FirmwareFile.cs
2,50,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Mappers/Multicart2K.cs
2,50,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/Stella/Stella.IVideoProvider.cs
2,50,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/MMC3_family/Mapper182.cs
2,50,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/MMC3_family/MMC3_Jncota.cs
2,49,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/MMC3_family/Mapper012.cs
2,49,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/MMC3_family/Mapper134.cs
2,49,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/UNIF/UNIF_UNL-KS7012.cs
2,49,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Libretro/Libretro.IStatable.cs
2,48,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper120.cs
2,48,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Sunsoft1_Alt.cs
2,48,maps/DotNet/Maps/LiteDB/LiteDB/Client/SqlParser/Commands/Drop.cs
2,48,maps/DotNet/Maps/StandaloneUnity/Unity/Collections/DebugView.cs
2,47,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/Geometry/Shapes/Rectangle.cs
2,47,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/lua/CommonLibs/UserDataLuaLibrary.cs
2,47,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Coleco/ColecoVision.IStatable.cs
2,47,maps/DotNet/Maps/BizHawk/src/BizHawk.Tests/Common/checksums/CRC32Tests.cs
2,47,maps/DotNet/Maps/BizHawk/waterbox/mame-arcade/mame/3rdparty/lzma/CS/7zip/Common/OutBuffer.cs
2,46,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/Api/Classes/UserDataApi.cs
2,46,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/lua/CommonLibs/MemorySavestateLuaLibrary.cs
2,46,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Database/FirmwarePatchData.cs
2,46,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/Mapper177.cs
2,46,maps/DotNet/Maps/rd/rd-net/RdFramework/Impl/LightSingleContextHandler.cs
2,45,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/GB/GBPrefs.cs
2,45,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Libretro/Libretro.ISaveRam.cs
2,45,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Utils/LiteEngineExtensions.cs
2,45,maps/DotNet/Maps/rd/rd-net/Test.Cross/TestRunner.cs
2,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/N64/N64.IInputPollable.cs
2,44,maps/DotNet/Maps/LiteDB/LiteDB/Document/Bson/BsonSerializer.cs
2,44,maps/DotNet/Maps/rd/rd-net/Test.Lifetimes/Collections/Synchronized/TestSynchronizedDictionary.cs
2,44,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Properties/PropertyBags/PropertyBag+Accept.cs
2,44,maps/DotNet/Maps/StandaloneUnity/Unity/IJob.cs
2,43,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/DataStructures/Stack/ArrayStack.cs
2,43,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NES/Boards/UNIF/UNIF-DREAMTECH01.cs
2,43,maps/DotNet/Maps/rd/rd-net/Lifetimes/Threading/ExceptionEx.cs
2,42,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/tools/Watch/WatchList/WatchEqualityComparer.cs
2,42,maps/DotNet/Maps/BizHawk/waterbox/mame-arcade/mame/3rdparty/lzma/CS/7zip/Compress/LzmaAlone/Properties/Settings.cs
2,41,maps/DotNet/Maps/LiteDB/LiteDB/Utils/Extensions/IOExceptionExtensions.cs
2,40,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Fairchild/ChannelF/Memory.cs
2,40,maps/DotNet/Maps/rd/rd-net/Lifetimes/Core/Unit.cs
2,40,maps/DotNet/Maps/rd/rd-net/RdFramework.Reflection/SimpleTypesCatalog.cs
2,40,maps/DotNet/Maps/rd/rd-net/Test.Lifetimes/Collections/Synchronized/TestSynchronizedSet.cs
2,39,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/BizBoxInfoControl.cs
2,39,maps/DotNet/Maps/LiteDB/LiteDB/Client/Database/Collections/Include.cs
2,39,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Engine/Pragma.cs
2,39,maps/DotNet/Maps/rd/rd-net/Test.Lifetimes/Collections/Synchronized/TestSynchronizedList.cs
2,38,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/Graph/Cover/MinVertexCover.cs
2,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/BitReverse.cs
2,37,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/Combinatorics/Subset.cs
2,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Database/FirmwareID.cs
2,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Calculators/Emu83/Emu83.ITraceable.cs
2,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/GBHawkLink/GBHawkLink.IDebuggable.cs
2,36,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/Distributed/ConsistentHash_Tests.cs
2,36,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/MSX/MSX.IStatable.cs
2,36,maps/DotNet/Maps/LiteDB/LiteDB.Stress/Test/TimeSpanEx.cs
2,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/WonderSwan/WonderSwan.ISaveRam.cs
2,34,maps/DotNet/Maps/rd/rd-net/Lifetimes/Util/GenericUtil.cs
2,33,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Properties/Reflection/Internal/ReflectedPropertyBag.cs
2,32,maps/DotNet/Maps/C-Sharp-Algorithms/Algorithms/Numeric/BinomialCoefficients.cs
2,32,maps/DotNet/Maps/LiteDB/LiteDB/Client/Mapper/Linq/TypeResolver/MathResolver.cs
2,32,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/Algorithms/Numeric/BinomialCoefficients.cs
2,31,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/cheats/SmsActionReplayDecoder.cs
2,31,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/cheats/SnesActionReplayDecoder.cs
2,30,maps/DotNet/Maps/rd/rd-net/RdFramework/WireEx.cs
2,29,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/Geometry/Shared/RectangleComparer.cs
2,29,maps/DotNet/Maps/LiteDB/LiteDB.Shell/Commands/ShowCollections.cs
2,29,maps/DotNet/Maps/StandaloneUnity/Unity/Core/GraphToolsFoundation/GraphToolsFoundation/Extensions/IEnumerableExtensions_Internal.cs
2,28,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/Media/PRG.cs
2,23,maps/DotNet/Maps/advanced-algorithms/src/Advanced.Algorithms/Geometry/PointInsidePolygon.cs
2,21,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/PtrToStringUtf8.cs
2,20,maps/DotNet/Maps/rd/rd-net/RdFramework/Text/RdTextChangeEx.cs
2,19,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/CustomControls/TransparentTrackbar.cs
1,2716,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/SNES/SNESGraphicsDebugger.Designer.cs
1,1785,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/TI83/TI83KeyPad.Designer.cs
1,1389,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/TAStudio/TAStudio.Designer.cs
1,1193,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/Watch/RamSearch.Designer.cs
1,1167,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/BasicBot/BasicBot.Designer.cs
1,1100,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/config/DisplayConfig.Designer.cs
1,824,maps/DotNet/Maps/StandaloneUnity/Unity/Mathematics/double4x4.gen.cs
1,824,maps/DotNet/Maps/StandaloneUnity/Unity/Mathematics/float4x4.gen.cs
1,802,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/Lua/LuaConsole.Designer.cs
1,799,maps/DotNet/Maps/StandaloneUnity/Unity/Mathematics/int4x4.gen.cs
1,797,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/Watch/RamWatch.Designer.cs
1,793,maps/DotNet/Maps/BizHawk/ExternalToolProjects/DBMan/DBMan.Designer.cs
1,784,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/NES/NESPPU.Designer.cs
1,781,maps/DotNet/Maps/StandaloneUnity/Unity/Mathematics/uint4x4.gen.cs
1,767,maps/DotNet/Maps/StandaloneUnity/Unity/Mathematics/int3x4.gen.cs
1,767,maps/DotNet/Maps/StandaloneUnity/Unity/Mathematics/uint3x4.gen.cs
